pain in extremities|C0016512|Pain in upper limb
pain in extremities|C0016512|Pain in upper limb NOS
pain in extremities|C0016512|pain in wrist
pain in extremities|C0016512|pain left arm
pain in extremities|C0016512|pain left leg
pain in extremities|C0016512|Pain legs
pain in extremities|C0016512|pain limb
pain in extremities|C0016512|Pain of bilateral calves
pain in extremities|C0016512|Pain of both calves
pain in extremities|C0016512|Pain of extremities
pain in extremities|C0016512|Pain of extremties
pain in extremities|C0016512|pain of left arm only
pain in extremities|C0016512|Pain of left calf
pain in extremities|C0016512|Pain of left forearm
pain in extremities|C0016512|Pain of left hand
pain in extremities|C0016512|Pain of left heel
pain in extremities|C0016512|Pain of left lower leg
pain in extremities|C0016512|Pain of left thigh
pain in extremities|C0016512|Pain of left upper arm
pain in extremities|C0016512|Pain of left wrist
pain in extremities|C0016512|pain of right arm only
pain in extremities|C0016512|Pain of right calf
pain in extremities|C0016512|Pain of right forearm
pain in extremities|C0016512|Pain of right lower leg
pain in extremities|C0016512|Pain of right upper arm
pain in extremities|C0016512|Pain of right wrist
pain in extremities|C0016512|Pain of toe of left foot
pain in extremities|C0016512|Pain of toe of right foot
pain in extremities|C0016512|Pain of upper limb
pain in extremities|C0016512|Pain radiating to right shoulder
pain in extremities|C0016512|pain right arm
pain in extremities|C0016512|pain thumb
pain in extremities|C0016512|pain thumbs
pain in extremities|C0016512|pain toe
pain in extremities|C0016512|pain toes
pain in extremities|C0016512|pain wrist
pain in extremities|C0016512|pain wrists
pain in extremities|C0016512|Pain;arm
pain in extremities|C0016512|Pain;elbow
pain in extremities|C0016512|Pain;finger(s)
pain in extremities|C0016512|Pain;foot/feet
pain in extremities|C0016512|Pain;hand
pain in extremities|C0016512|Pain;heel
pain in extremities|C0016512|Pain;leg
pain in extremities|C0016512|Pain;limb
pain in extremities|C0016512|Pain;musculoskeletal;arm
pain in extremities|C0016512|Pain;musculoskeletal;elbow
pain in extremities|C0016512|Pain;musculoskeletal;finger(s)
pain in extremities|C0016512|Pain;musculoskeletal;foot/feet
pain in extremities|C0016512|Pain;musculoskeletal;hand
pain in extremities|C0016512|Pain;musculoskeletal;leg
pain in extremities|C0016512|Pain;musculoskeletal;thigh
pain in extremities|C0016512|Pain;musculoskeletal;toe(s)
pain in extremities|C0016512|Pain;musculoskeletal;wrist
pain in extremities|C0016512|Pain;thigh
pain in extremities|C0016512|Pain;toe(s)
pain in extremities|C0016512|Pain;wrist
pain in extremities|C0016512|painful arm
pain in extremities|C0016512|painful hand
pain in extremities|C0016512|Painful L arm
pain in extremities|C0016512|Painful R arm
pain in extremities|C0016512|Pains in legs
pain in extremities|C0016512|pains thumb
pain in extremities|C0016512|pains toe
pain in extremities|C0016512|pains wrist
pain in extremities|C0016512|Plantar heel pain
pain in extremities|C0016512|Podalgia
pain in extremities|C0016512|Posterior heel pain
pain in extremities|C0016512|right arm pain
pain in extremities|C0016512|right calf pain
pain in extremities|C0016512|right foot pain
pain in extremities|C0016512|right forearm pain
pain in extremities|C0016512|right hand pain
pain in extremities|C0016512|right heel pain
pain in extremities|C0016512|right leg pain
pain in extremities|C0016512|right lower leg pain
pain in extremities|C0016512|right upper arm pain
pain in extremities|C0016512|talalgia
pain in extremities|C0016512|thigh pain
pain in extremities|C0016512|thumb pain
pain in extremities|C0016512|toe pain
pain in extremities|C0016512|toes pain
pain in extremities|C0016512|upper extremity pain
pain in extremities|C0016512|UPPER EXTREMITY PAIN MUSCULOSKELETAL
pain in extremities|C0016512|upper limb pain
pain in extremities|C0016512|Wrist arthralgia
pain in extremities|C0016512|wrist joint pain
pain in extremities|C0016512|wrist pain
pain in extremities|C0016512|wrist; joint pain
pain in extremities|C0016512|wrist; pain, joint
paresthesia|C0016579|abnormal sensation
paresthesia|C0016579|Absence of sensation
paresthesia|C0016579|acroparaesthesia
paresthesia|C0016579|acroparesthesia
paresthesia|C0016579|Acroparesthesia disease
paresthesia|C0016579|acroparesthesias
paresthesia|C0016579|anaesthesia
paresthesia|C0016579|anesthesia
paresthesia|C0016579|anesthesias
paresthesia|C0016579|C/O paraesthesia
paresthesia|C0016579|C/O paresthesia
paresthesia|C0016579|Complaining of paraesthesia
paresthesia|C0016579|Complaining of paresthesia
paresthesia|C0016579|Crawling
paresthesia|C0016579|crawling sensation
paresthesia|C0016579|Crawling sensation of skin
paresthesia|C0016579|crawling sensations
paresthesia|C0016579|Deadness - numbness
paresthesia|C0016579|extremities numbness
paresthesia|C0016579|extremities numbness upper
paresthesia|C0016579|extremity numbness
paresthesia|C0016579|EXTREMITY PARESTHESIA, LOWER
paresthesia|C0016579|EXTREMITY PARESTHESIA, UPPER
paresthesia|C0016579|FACE PARESTHESIA
paresthesia|C0016579|face paresthesias
paresthesia|C0016579|facial paraesthesia
paresthesia|C0016579|facial paresthesia
paresthesia|C0016579|feeling hot and cold
paresthesia|C0016579|Feeling;hot and cold
paresthesia|C0016579|feet numbness
paresthesia|C0016579|finger numbness
paresthesia|C0016579|FINGER PARESTHESIA
paresthesia|C0016579|fingers numbness
paresthesia|C0016579|foot numbness
paresthesia|C0016579|foot paresthesia
paresthesia|C0016579|formication
paresthesia|C0016579|Formications
paresthesia|C0016579|hand numbness
paresthesia|C0016579|hand paresthesia
paresthesia|C0016579|hand paresthesias
paresthesia|C0016579|hands numbness
paresthesia|C0016579|hands paresthesias
paresthesia|C0016579|Has numbness
paresthesia|C0016579|Has tingling sensation
paresthesia|C0016579|Have Numbness
paresthesia|C0016579|Have you experienced numbness
paresthesia|C0016579|hot cold sensation
paresthesia|C0016579|lack of sensation
paresthesia|C0016579|limb numbness
paresthesia|C0016579|limbs numbness
paresthesia|C0016579|Loss (of);sensation
paresthesia|C0016579|loss of sensation
paresthesia|C0016579|Loss of sensation of skin
paresthesia|C0016579|loss of skin sensation
paresthesia|C0016579|loss; sensation
paresthesia|C0016579|loss; sensory
paresthesia|C0016579|LOWER EXTREMITY PARESTHESIA
paresthesia|C0016579|Lower extremity paresthesias
paresthesia|C0016579|needles pin sensation
paresthesia|C0016579|numbness
paresthesia|C0016579|numbness extremities
paresthesia|C0016579|numbness extremity
paresthesia|C0016579|numbness feet
paresthesia|C0016579|numbness finger
paresthesia|C0016579|numbness fingers
paresthesia|C0016579|numbness foot
paresthesia|C0016579|Numbness in extremities
paresthesia|C0016579|numbness in feet
paresthesia|C0016579|numbness in finger(s)
paresthesia|C0016579|numbness in fingers
paresthesia|C0016579|numbness in foot
paresthesia|C0016579|numbness in hand
paresthesia|C0016579|numbness in toe(s)
paresthesia|C0016579|numbness in toes
paresthesia|C0016579|numbness limb
paresthesia|C0016579|numbness limbs
paresthesia|C0016579|numbness of extremities
paresthesia|C0016579|numbness of finger
paresthesia|C0016579|numbness of fingers
paresthesia|C0016579|numbness of foot
paresthesia|C0016579|numbness of hand
paresthesia|C0016579|numbness of limbs
paresthesia|C0016579|Numbness of saddle area
paresthesia|C0016579|numbness of skin
paresthesia|C0016579|numbness of toe
paresthesia|C0016579|numbness of toes
paresthesia|C0016579|Numbness of upper extremities
paresthesia|C0016579|Numbness of upper limb
paresthesia|C0016579|Numbness sensation
paresthesia|C0016579|numbness skin
paresthesia|C0016579|numbness toe
paresthesia|C0016579|numbness toes
paresthesia|C0016579|Numbness;finger(s)
paresthesia|C0016579|Numbness;foot
paresthesia|C0016579|Numbness;hand
paresthesia|C0016579|Numbness;toe(s)
paresthesia|C0016579|of fingers numbness
paresthesia|C0016579|paraesthesia
paresthesia|C0016579|Paraesthesia (numbness/tingling)
paresthesia|C0016579|Paraesthesia foot
paresthesia|C0016579|Paraesthesia hand
paresthesia|C0016579|Paraesthesia lower limb
paresthesia|C0016579|Paraesthesia of (numbness/tingling) of lower limb
paresthesia|C0016579|Paraesthesia of arm
paresthesia|C0016579|Paraesthesia of bilateral hands
paresthesia|C0016579|Paraesthesia of both hands
paresthesia|C0016579|Paraesthesia of finger
paresthesia|C0016579|Paraesthesia of fingers
paresthesia|C0016579|Paraesthesia of foot
paresthesia|C0016579|Paraesthesia of hand
paresthesia|C0016579|Paraesthesia of lower extremity
paresthesia|C0016579|Paraesthesia of lower limb
paresthesia|C0016579|Paraesthesia of upper extremity
paresthesia|C0016579|Paraesthesia of upper limb
paresthesia|C0016579|Paraesthesia upper limb
paresthesia|C0016579|paraesthesias
paresthesia|C0016579|parasthesia
paresthesia|C0016579|parasthesias
paresthesia|C0016579|paresthesia
paresthesia|C0016579|Paresthesia
paresthesia|C0016579|Paresthesia (numbness/tingling)
paresthesia|C0016579|Paresthesia (numbness/tingling) of arm
paresthesia|C0016579|Paresthesia (numbness/tingling) of lower limb
paresthesia|C0016579|Paresthesia foot
paresthesia|C0016579|paresthesia hand
paresthesia|C0016579|Paresthesia lower limb
paresthesia|C0016579|Paresthesia of arm
paresthesia|C0016579|Paresthesia of bilateral hands
paresthesia|C0016579|Paresthesia of both hands
paresthesia|C0016579|Paresthesia of finger
paresthesia|C0016579|Paresthesia of fingers
paresthesia|C0016579|paresthesia of foot
paresthesia|C0016579|Paresthesia of hand
paresthesia|C0016579|Paresthesia of lower extremity
paresthesia|C0016579|Paresthesia of lower limb
paresthesia|C0016579|Paresthesia of upper extremity
paresthesia|C0016579|Paresthesia of upper limb
paresthesia|C0016579|Paresthesia upper limb
paresthesia|C0016579|paresthesias
paresthesia|C0016579|pins and needles
paresthesia|C0016579|Pins and needles (physical object)
paresthesia|C0016579|Pins and needles feeling
paresthesia|C0016579|Pins and needles sensation
paresthesia|C0016579|pins needles
paresthesia|C0016579|Saddle anaesthesia
paresthesia|C0016579|Saddle anesthesia
paresthesia|C0016579|sensation loss
paresthesia|C0016579|sensation of hot and cold
paresthesia|C0016579|sensations tingling
paresthesia|C0016579|sense; tingling
paresthesia|C0016579|Sensory anaesthesia
paresthesia|C0016579|Sensory anesthesia
paresthesia|C0016579|sensory loss
paresthesia|C0016579|sensory; loss
paresthesia|C0016579|skin numbness
paresthesia|C0016579|tingling
paresthesia|C0016579|Tingling
paresthesia|C0016579|tingling (paresthesia)
paresthesia|C0016579|tingling sensation
paresthesia|C0016579|Tingling sensation
paresthesia|C0016579|Tingling: [sensation] or [has sensation]
paresthesia|C0016579|tingling; sensation
paresthesia|C0016579|toe numbness
paresthesia|C0016579|toes numbness
paresthesia|C0016579|Transient paraesthesia
paresthesia|C0016579|Transient paresthesia
paresthesia|C0016579|upper extremity numbness
paresthesia|C0016579|UPPER EXTREMITY PARESTHESIA
peripheral edema|C0024236|1+ pitting edema
peripheral edema|C0024236|1+ pitting oedema
peripheral edema|C0024236|2+ pitting edema
peripheral edema|C0024236|2+ pitting oedema
peripheral edema|C0024236|3+ pitting edema
peripheral edema|C0024236|3+ pitting oedema
peripheral edema|C0024236|4+ pitting edema
peripheral edema|C0024236|4+ pitting oedema
peripheral edema|C0024236|Acquired lymphedema
peripheral edema|C0024236|Acquired lymphoedema
peripheral edema|C0024236|ankle edema
peripheral edema|C0024236|ankle oedema
peripheral edema|C0024236|ankle swelling
peripheral edema|C0024236|ankle swellings
peripheral edema|C0024236|ankle; edema
peripheral edema|C0024236|ankle; swelling
peripheral edema|C0024236|ankles edema
peripheral edema|C0024236|ankles oedema
peripheral edema|C0024236|ankles swelling
peripheral edema|C0024236|Ankles swollen
peripheral edema|C0024236|arm edema
peripheral edema|C0024236|arm swell
peripheral edema|C0024236|arm swelling
peripheral edema|C0024236|arm swellings
peripheral edema|C0024236|arm swollen
peripheral edema|C0024236|arm; swelling
peripheral edema|C0024236|arms edema
peripheral edema|C0024236|arms swelling
peripheral edema|C0024236|arms swollen
peripheral edema|C0024236|Bilateral feet edema
peripheral edema|C0024236|Bilateral feet oedema
peripheral edema|C0024236|Bilateral lower extremity edema
peripheral edema|C0024236|Bilateral lower extremity oedema
peripheral edema|C0024236|Bilateral lower leg edema
peripheral edema|C0024236|Bilateral lower leg oedema
peripheral edema|C0024236|Bilateral lower limb edema
peripheral edema|C0024236|Bilateral lower limb oedema
peripheral edema|C0024236|Bilateral upper extremity edema
peripheral edema|C0024236|Bilateral upper extremity oedema
peripheral edema|C0024236|Bilateral upper limb edema
peripheral edema|C0024236|Bilateral upper limb oedema
peripheral edema|C0024236|Bipedal edema
peripheral edema|C0024236|edema arm
peripheral edema|C0024236|Edema arms
peripheral edema|C0024236|edema extremities
peripheral edema|C0024236|edema extremities lower
peripheral edema|C0024236|edema extremity upper
peripheral edema|C0024236|edema hand
peripheral edema|C0024236|edema hands
peripheral edema|C0024236|edema leg
peripheral edema|C0024236|edema leg lower
peripheral edema|C0024236|edema legs
peripheral edema|C0024236|edema legs lower
peripheral edema|C0024236|edema limbs
peripheral edema|C0024236|edema lower extremity
peripheral edema|C0024236|edema lower leg
peripheral edema|C0024236|Edema lower limb
peripheral edema|C0024236|edema non pitting
peripheral edema|C0024236|Edema of arm
peripheral edema|C0024236|Edema of bilateral feet
peripheral edema|C0024236|Edema of bilateral lower extremities
peripheral edema|C0024236|Edema of bilateral lower legs
peripheral edema|C0024236|Edema of bilateral lower limbs
peripheral edema|C0024236|Edema of bilateral upper extremities
peripheral edema|C0024236|Edema of bilateral upper limbs
peripheral edema|C0024236|Edema of both feet
peripheral edema|C0024236|Edema of both lower legs
peripheral edema|C0024236|Edema of both lower limbs
peripheral edema|C0024236|Edema of both upper extremities
peripheral edema|C0024236|Edema of both upper limbs
peripheral edema|C0024236|Edema of extremities
peripheral edema|C0024236|Edema of extremity
peripheral edema|C0024236|edema of foot
peripheral edema|C0024236|Edema of forearm
peripheral edema|C0024236|edema of hand
peripheral edema|C0024236|Edema of left lower extremity
peripheral edema|C0024236|Edema of left lower limb
peripheral edema|C0024236|edema of leg
peripheral edema|C0024236|Edema of leg
peripheral edema|C0024236|edema of legs
peripheral edema|C0024236|Edema of limb
peripheral edema|C0024236|edema of lower extremities
peripheral edema|C0024236|edema of lower extremity
peripheral edema|C0024236|Edema of lower leg
peripheral edema|C0024236|Edema of lower limb
peripheral edema|C0024236|Edema of right lower extremity
peripheral edema|C0024236|Edema of right lower limb
peripheral edema|C0024236|Edema of right upper arm
peripheral edema|C0024236|Edema of the lower limbs
peripheral edema|C0024236|Edema of the upper extremity
peripheral edema|C0024236|Edema of the upper limbs
peripheral edema|C0024236|Edema of wrist
peripheral edema|C0024236|edema peripheral
peripheral edema|C0024236|Edema upper extremities
peripheral edema|C0024236|Edema upper limb
peripheral edema|C0024236|Edema, lymphatic
peripheral edema|C0024236|Edema, nonpitting
peripheral edema|C0024236|Edema, peripheral
peripheral edema|C0024236|edema; ankle
peripheral edema|C0024236|edema; legs
peripheral edema|C0024236|edema; lymphatic
peripheral edema|C0024236|edema; lymphatic obstruction
peripheral edema|C0024236|Edema;leg
peripheral edema|C0024236|Edema;peripheral
peripheral edema|C0024236|Edematous feet
peripheral edema|C0024236|extremities swelling
peripheral edema|C0024236|extremities swelling upper
peripheral edema|C0024236|extremity edema
peripheral edema|C0024236|EXTREMITY EDEMA, LOWER
peripheral edema|C0024236|EXTREMITY EDEMA, UPPER
peripheral edema|C0024236|extremity swelling
peripheral edema|C0024236|extremity; swelling
peripheral edema|C0024236|feet legs swollen
peripheral edema|C0024236|feet swelling
peripheral edema|C0024236|feet swellings
peripheral edema|C0024236|finger joint swelling
peripheral edema|C0024236|finger joints swelling
peripheral edema|C0024236|finger swelling
peripheral edema|C0024236|finger swollen
peripheral edema|C0024236|finger(s); swelling
peripheral edema|C0024236|fingers joint swelling
peripheral edema|C0024236|fingers joints swelling
peripheral edema|C0024236|fingers swell
peripheral edema|C0024236|fingers swelled
peripheral edema|C0024236|fingers swelling
peripheral edema|C0024236|fingers swollen
peripheral edema|C0024236|Fluid accumulation in lower limbs
peripheral edema|C0024236|Fluid accumulation in upper limbs
peripheral edema|C0024236|foot edema
peripheral edema|C0024236|Foot oedema
peripheral edema|C0024236|foot swelling
peripheral edema|C0024236|foot; swelling
peripheral edema|C0024236|Forelimb edema
peripheral edema|C0024236|Forelimb swelling
peripheral edema|C0024236|hand edema
peripheral edema|C0024236|hand swell
peripheral edema|C0024236|hand swelling
peripheral edema|C0024236|hand; swelling
peripheral edema|C0024236|hands edema
peripheral edema|C0024236|hands swell
peripheral edema|C0024236|hands swelled
peripheral edema|C0024236|Hindlimb edema
peripheral edema|C0024236|Hindlimb swelling
peripheral edema|C0024236|left wrist joint swelling
peripheral edema|C0024236|leg edema
peripheral edema|C0024236|leg lower swelling
peripheral edema|C0024236|leg oedema
peripheral edema|C0024236|leg swelling
peripheral edema|C0024236|leg swollen
peripheral edema|C0024236|leg; swelling
peripheral edema|C0024236|legs edema
peripheral edema|C0024236|legs feet swollen
peripheral edema|C0024236|legs lower swelling
peripheral edema|C0024236|legs oedema
peripheral edema|C0024236|legs swelling
peripheral edema|C0024236|legs; edema
peripheral edema|C0024236|limb edema
peripheral edema|C0024236|limb swelling
peripheral edema|C0024236|Limbs Edema
peripheral edema|C0024236|lower extremities edema
peripheral edema|C0024236|lower extremity edema
peripheral edema|C0024236|lower extremity swelling
peripheral edema|C0024236|LOWER EXTREMITY SWOLLEN
peripheral edema|C0024236|lower leg edema
peripheral edema|C0024236|Lower leg oedema
peripheral edema|C0024236|lower leg swelling
peripheral edema|C0024236|Lower leg swelling
peripheral edema|C0024236|lower limb edema
peripheral edema|C0024236|lower limb oedema
peripheral edema|C0024236|LYMPH EDEMA
peripheral edema|C0024236|lymphatic edema
peripheral edema|C0024236|lymphatic obstruction; edema
peripheral edema|C0024236|lymphatic oedema
peripheral edema|C0024236|lymphatic; edema
peripheral edema|C0024236|lymphedema
peripheral edema|C0024236|Lymphedema NOS
peripheral edema|C0024236|Lymphedema, acquired
peripheral edema|C0024236|Lymphedema, NOS
peripheral edema|C0024236|lymphedemas
peripheral edema|C0024236|lymphoedema
peripheral edema|C0024236|Lymphoedema NOS
peripheral edema|C0024236|Lymphoedema, NOS
peripheral edema|C0024236|Lymphoedemas
peripheral edema|C0024236|non-pitting edema
peripheral edema|C0024236|Non-pitting oedema
peripheral edema|C0024236|nonpitting edema
peripheral edema|C0024236|Oedema arms
peripheral edema|C0024236|Oedema extremities
peripheral edema|C0024236|Oedema extremity upper
peripheral edema|C0024236|Oedema hands
peripheral edema|C0024236|oedema leg
peripheral edema|C0024236|oedema legs
peripheral edema|C0024236|Oedema limbs
peripheral edema|C0024236|oedema lower limb
peripheral edema|C0024236|oedema lymphatic
peripheral edema|C0024236|Oedema of arm
peripheral edema|C0024236|Oedema of bilateral feet
peripheral edema|C0024236|Oedema of bilateral lower extremities
peripheral edema|C0024236|Oedema of bilateral lower legs
peripheral edema|C0024236|Oedema of bilateral lower limbs
peripheral edema|C0024236|Oedema of bilateral upper extremities
peripheral edema|C0024236|Oedema of bilateral upper limbs
peripheral edema|C0024236|Oedema of both feet
peripheral edema|C0024236|Oedema of both lower extremities
peripheral edema|C0024236|Oedema of both lower legs
peripheral edema|C0024236|Oedema of both lower limbs
peripheral edema|C0024236|Oedema of both upper extremities
peripheral edema|C0024236|Oedema of both upper limbs
peripheral edema|C0024236|Oedema of extremities
peripheral edema|C0024236|Oedema of extremity
peripheral edema|C0024236|Oedema of foot
peripheral edema|C0024236|Oedema of forearm
peripheral edema|C0024236|Oedema of hand
peripheral edema|C0024236|Oedema of left lower extremity
peripheral edema|C0024236|Oedema of left lower limb
peripheral edema|C0024236|Oedema of leg
peripheral edema|C0024236|Oedema of legs
peripheral edema|C0024236|Oedema of lower extremities
peripheral edema|C0024236|Oedema of lower extremity
peripheral edema|C0024236|Oedema of lower leg
peripheral edema|C0024236|oedema of lower limb
peripheral edema|C0024236|Oedema of right lower extremity
peripheral edema|C0024236|Oedema of right lower limb
peripheral edema|C0024236|Oedema of right upper arm
peripheral edema|C0024236|Oedema of the upper extremity
peripheral edema|C0024236|Oedema of the upper limbs
peripheral edema|C0024236|Oedema of wrist
peripheral edema|C0024236|Oedema peripheral
peripheral edema|C0024236|Oedema upper extremities
peripheral edema|C0024236|Oedema upper limb
peripheral edema|C0024236|Oedema;leg
peripheral edema|C0024236|Oedema;peripheral
peripheral edema|C0024236|Oedematous feet
peripheral edema|C0024236|of finger swelling
peripheral edema|C0024236|of leg edema
peripheral edema|C0024236|pedal edema
peripheral edema|C0024236|Pedal edema
peripheral edema|C0024236|pedal oedema
peripheral edema|C0024236|Pedal oedema
peripheral edema|C0024236|peripheral edema
peripheral edema|C0024236|Peripheral edema of lower extremity
peripheral edema|C0024236|peripheral oedema
peripheral edema|C0024236|Pitting edema +1
peripheral edema|C0024236|Pitting edema +2
peripheral edema|C0024236|Pitting edema +3
peripheral edema|C0024236|Pitting edema +4
peripheral edema|C0024236|Pitting oedema +1
peripheral edema|C0024236|Pitting oedema +2
peripheral edema|C0024236|Pitting oedema +3
peripheral edema|C0024236|Pitting oedema +4
peripheral edema|C0024236|right wrist joint swelling
peripheral edema|C0024236|swelling arm
peripheral edema|C0024236|swelling finger
peripheral edema|C0024236|swelling fingers
peripheral edema|C0024236|swelling limbs
peripheral edema|C0024236|swelling lower leg
peripheral edema|C0024236|swelling of arm
peripheral edema|C0024236|swelling of feet
peripheral edema|C0024236|swelling of finger
peripheral edema|C0024236|swelling of finger joint
peripheral edema|C0024236|swelling of finger joints
peripheral edema|C0024236|swelling of fingers
peripheral edema|C0024236|swelling of foot
peripheral edema|C0024236|swelling of hand
peripheral edema|C0024236|swelling of hands
peripheral edema|C0024236|Swelling of joint of left wrist
peripheral edema|C0024236|Swelling of joint of right wrist
peripheral edema|C0024236|Swelling of left arm
peripheral edema|C0024236|swelling of left foot
peripheral edema|C0024236|swelling of left upper arm
peripheral edema|C0024236|Swelling of left upper limb
peripheral edema|C0024236|swelling of left wrist
peripheral edema|C0024236|swelling of legs
peripheral edema|C0024236|Swelling of limb
peripheral edema|C0024236|Swelling of limb, NOS
peripheral edema|C0024236|swelling of limbs
peripheral edema|C0024236|Swelling of lower extremities
peripheral edema|C0024236|Swelling of lower leg
peripheral edema|C0024236|Swelling of lower limb
peripheral edema|C0024236|swelling of right wrist
peripheral edema|C0024236|Swelling of the feet
peripheral edema|C0024236|Swelling of the hands
peripheral edema|C0024236|swelling of toe
peripheral edema|C0024236|swelling of toe of left foot
peripheral edema|C0024236|Swelling of toe of right foot
peripheral edema|C0024236|swelling of upper arm
peripheral edema|C0024236|Swelling of upper extremities
peripheral edema|C0024236|Swelling of upper limb
peripheral edema|C0024236|swelling toe
peripheral edema|C0024236|swelling toes
peripheral edema|C0024236|swelling; ankle
peripheral edema|C0024236|swelling; arm
peripheral edema|C0024236|swelling; extremity
peripheral edema|C0024236|swelling; finger
peripheral edema|C0024236|swelling; foot
peripheral edema|C0024236|swelling; hand
peripheral edema|C0024236|swelling; leg
peripheral edema|C0024236|swelling; toe
peripheral edema|C0024236|swollen ankle
peripheral edema|C0024236|Swollen ankle - edema
peripheral edema|C0024236|Swollen ankle - oedema
peripheral edema|C0024236|Swollen ankle region
peripheral edema|C0024236|swollen ankles
peripheral edema|C0024236|Swollen ankles/edema
peripheral edema|C0024236|Swollen ankles/oedema
peripheral edema|C0024236|swollen arm
peripheral edema|C0024236|swollen feet
peripheral edema|C0024236|swollen feet leg
peripheral edema|C0024236|swollen feet legs
peripheral edema|C0024236|swollen feet/legs
peripheral edema|C0024236|swollen finger
peripheral edema|C0024236|Swollen fingers
peripheral edema|C0024236|swollen foot
peripheral edema|C0024236|Swollen hand
peripheral edema|C0024236|Swollen hands
peripheral edema|C0024236|swollen leg
peripheral edema|C0024236|swollen legs
peripheral edema|C0024236|swollen legs feet
peripheral edema|C0024236|Swollen lower leg
peripheral edema|C0024236|swollen toe
peripheral edema|C0024236|swollen toes
peripheral edema|C0024236|Swollen;ankle
peripheral edema|C0024236|Swollen;arm
peripheral edema|C0024236|Swollen;leg
peripheral edema|C0024236|toe (toes); swelling
peripheral edema|C0024236|toe swelling
peripheral edema|C0024236|toes swelling
peripheral edema|C0024236|upper arm swelling
peripheral edema|C0024236|upper arm swelling left
peripheral edema|C0024236|UPPER EXTREMITY EDEMA
peripheral edema|C0024236|upper extremity swelling
peripheral edema|C0024236|Upper limb edema
peripheral edema|C0024236|Upper limb oedema
peripheral edema|C0024236|Wrist edema
peripheral edema|C0024236|Wrist oedema
peripheral edema|C0024236|wrist swelling on the left only
peripheral edema|C0024236|wrist swelling on the right only
palpitations|C0030252|a tachycardic pulse was noted
palpitations|C0030252|CARDIAC ARRHYTHMIA, TACHYCARDIA
palpitations|C0030252|CHEST SYMPTOM PALPITATION
palpitations|C0030252|fast heart rate
palpitations|C0030252|fast heartbeat
palpitations|C0030252|fast pulse
palpitations|C0030252|heart beat; rapid
palpitations|C0030252|heart irregularities
palpitations|C0030252|Heart palpitations
palpitations|C0030252|Heart race
palpitations|C0030252|Heart racing
palpitations|C0030252|Heart rate fast
palpitations|C0030252|Heart rate high
palpitations|C0030252|Heart rate increased
palpitations|C0030252|Heart Rate, Increased
palpitations|C0030252|heart throb
palpitations|C0030252|heart throbbing
palpitations|C0030252|heart; frequency high
palpitations|C0030252|Heartbeat (pulse);fast
palpitations|C0030252|Heartbeat (pulse);rapid
palpitations|C0030252|Heartbeats increased
palpitations|C0030252|high pulse rate
palpitations|C0030252|Increase in heart rate
palpitations|C0030252|increased heart rate
palpitations|C0030252|increased pulse rate
palpitations|C0030252|intermittent palpitations
palpitations|C0030252|palpitation
palpitations|C0030252|Palpitation(s)
palpitations|C0030252|palpitations
palpitations|C0030252|Palpitations NOS
palpitations|C0030252|Pulse fast
palpitations|C0030252|Pulse increased
palpitations|C0030252|Pulse rapid
palpitations|C0030252|Pulse rate increased
palpitations|C0030252|Quick pulse
palpitations|C0030252|Racing heart
palpitations|C0030252|rapid heart beat
palpitations|C0030252|rapid heart rate
palpitations|C0030252|rapid heartbeat
palpitations|C0030252|rapid pulse
palpitations|C0030252|rapid; heart
palpitations|C0030252|rapid; heart beat
palpitations|C0030252|tachycardia
palpitations|C0030252|Tachycardia - pulse
palpitations|C0030252|tachycardia (by pulse measurement)
palpitations|C0030252|tachycardia by pulse
palpitations|C0030252|Tachycardia NOS
palpitations|C0030252|Tachycardia, NOS
palpitations|C0030252|Tachycardia, unspecified
palpitations|C0030252|Tachycardias
diarrhea|C0011991|acute diarrhea
diarrhea|C0011991|acute diarrhoea
diarrhea|C0011991|Already mapped above AAHA ID #: 758
diarrhea|C0011991|Alternating diarrhea and constipation
diarrhea|C0011991|antibiotic-associated diarrhea
diarrhea|C0011991|Antibiotic-associated diarrhoea
diarrhea|C0011991|Antibiotic assoc diarrhea
diarrhea|C0011991|Antibiotic assoc diarrhoea
diarrhea|C0011991|antibiotic associated diarrhea
diarrhea|C0011991|Antibiotic associated diarrhoea
diarrhea|C0011991|antibiotics associated diarrhea
diarrhea|C0011991|anxiety diarrhea
diarrhea|C0011991|Anxiety diarrhoea
diarrhea|C0011991|bowel loose movements
diarrhea|C0011991|bowels loose movement
diarrhea|C0011991|C.difficile diarrhea
diarrhea|C0011991|C.difficile diarrhoea
diarrhea|C0011991|chronic diarrhea
diarrhea|C0011991|chronic diarrhea of unknown origin
diarrhea|C0011991|chronic diarrhoea
diarrhea|C0011991|Chronic diarrhoea of unknown origin
diarrhea|C0011991|chronic; diarrhea
diarrhea|C0011991|clostridium difficile diarrhea
diarrhea|C0011991|clostridium difficile diarrhoea
diarrhea|C0011991|Constipation alternates with diarrhea
diarrhea|C0011991|Constipation alternates with diarrhoea
diarrhea|C0011991|constipation alternating with diarrhea
diarrhea|C0011991|Constipatn alternate diarrhea
diarrhea|C0011991|Constipatn alternate diarrhoea
diarrhea|C0011991|D - Diarrhea
diarrhea|C0011991|D - Diarrhoea
diarrhea|C0011991|diarrhea
diarrhea|C0011991|Diarrhea-infective NOS
diarrhea|C0011991|Diarrhea-presumed infectious
